virus_ID	Family	database	blast	deepac	dnabert	kNN	vibe	zoonotic_rank	Genus	Species	refseq.id	dataset	label	host_label
KX547260	Flaviviridae	GenBank	0.0	0.0005371174965846	0.0026789819510372	0.0	0.0013754376383541	0.0005863015814247	Flavivirus	West Nile virus	KX547260	past	0.0	0.0
KX547261	Flaviviridae	GenBank	0.0	0.0005079906471977	0.0027022049450965	0.0	0.0013446325089695	0.0004526468661788	Flavivirus	West Nile virus	KX547261	past	0.0	0.0
KX547262	Flaviviridae	GenBank	0.0	0.0005286377591949	0.0026763098065329	0.0	0.0013473718738464	0.0005925521231983	Flavivirus	Orthoflavivirus nilense	KX547262	past	0.0	0.0
KX547263	Flaviviridae	GenBank	0.0	0.0005033219952163	0.0026693609840951	0.0	0.0013360429628275	0.000524749002543	Flavivirus	Orthoflavivirus nilense	KX547263	past	0.0	0.0
KX547264	Flaviviridae	GenBank	0.0	0.0005003514704798	0.0026885153560595	0.0	0.0013348048100746	0.0008408744354528	Flavivirus	West Nile virus	KX547264	past	0.0	0.0
KX547265	Flaviviridae	GenBank	0.0	0.0005259438770905	0.0026887517238339	0.0	0.0013599739190689	0.0005277493155153	Flavivirus	West Nile virus	KX547265	past	0.0	0.0
KX547266	Flaviviridae	GenBank	0.0	0.0005138197450219	0.0027038673166358	0.0	0.0013484089705703	0.0003573993501776	Flavivirus	West Nile virus	KX547266	past	0.0	0.0
KX547267	Flaviviridae	GenBank	0.0	0.0005049714220868	0.0026846975494219	0.0	0.0013445583551169	0.000387953185891	Flavivirus	West Nile virus	KX547267	past	0.0	0.0
KX547268	Flaviviridae	GenBank	0.0	0.0005662514482791	0.0026841877870326	0.0	0.0013587331632152	0.0005731971851491	Flavivirus	West Nile virus	KX547268	past	0.0	0.0
KX547269	Flaviviridae	GenBank	0.0	0.0005539274670597	0.0030836170799163	0.0	0.0013679511558134	0.0012106581099214	Flavivirus	West Nile virus	KX547269	past	0.0	0.0
KX547270	Flaviviridae	GenBank	0.0	0.0005248853063507	0.0026697817605075	0.0	0.0013891753583583	0.0004551555854413	Flavivirus	West Nile virus	KX547270	past	0.0	0.0
KX547271	Flaviviridae	GenBank	0.0	0.0005299812525853	0.0026740612960312	0.0	0.0013431031405817	0.0004304512507587	Flavivirus	West Nile virus	KX547271	past	0.0	0.0
KX547272	Flaviviridae	GenBank	0.0	0.000519777264471	0.0026988578841176	0.0	0.001347858748442	0.0006000076737836	Flavivirus	Orthoflavivirus nilense	KX547272	past	0.0	0.0
KX547273	Flaviviridae	GenBank	0.0	0.0005252254819467	0.0033797126433942	0.0	0.0013406699155132	0.0005891957179118	Flavivirus	West Nile virus	KX547273	past	0.0	0.0
KX547274	Flaviviridae	GenBank	0.0	0.0005604074019153	0.003078464344198	0.0	0.0013498813387677	0.0018963019474176	Flavivirus	West Nile virus	KX547274	past	0.0	0.0
KX547275	Flaviviridae	GenBank	0.0	0.0005200024134378	0.0026877345138251	0.0	0.0013370057391977	0.0004399177864251	Flavivirus	West Nile virus	KX547275	past	0.0	0.0
KX547276	Flaviviridae	GenBank	0.0	0.0005485816565301	0.0027032428689106	0.0	0.0013551485608331	0.0006506369861016	Flavivirus	West Nile virus	KX547276	past	0.0	0.0
KX547277	Flaviviridae	GenBank	0.0	0.0005193493686187	0.0026744925687739	0.0	0.0013429891577986	0.0003728212337591	Flavivirus	West Nile virus	KX547277	past	0.0	0.0
KX547278	Flaviviridae	GenBank	0.0	0.0005699268643416	0.0028476751406763	0.0	0.0013519506319426	0.0004789941134003	Flavivirus	West Nile virus	KX547278	past	0.0	0.0
KX547279	Flaviviridae	GenBank	0.0	0.0005458680274767	0.0032360648728235	0.0	0.0013884643517802	0.0016182881503481	Flavivirus	Orthoflavivirus nilense	KX547279	past	0.0	0.0
KX547280	Flaviviridae	GenBank	0.0	0.0005419165856522	0.0030849302257952	0.0	0.0013495659073923	0.0008187622808326	Flavivirus	West Nile virus	KX547280	past	0.0	0.0
KX547281	Flaviviridae	GenBank	0.0	0.0004989299538655	0.0026952481306114	0.0	0.0013582282131104	0.0003702132076795	Flavivirus	West Nile virus	KX547281	past	0.0	0.0
KX547282	Flaviviridae	GenBank	0.0	0.0005196410203457	0.0026851568674278	0.0	0.0013711543626498	0.0006325187459878	Flavivirus	West Nile virus	KX547282	past	0.0	0.0
KX547283	Flaviviridae	GenBank	0.0	0.0005302373723003	0.0030894560149199	0.0	0.0013419206722552	0.0013894368315231	Flavivirus	West Nile virus	KX547283	past	0.0	0.0
KX547284	Flaviviridae	GenBank	0.0	0.0005521347426787	0.0028298404040681	0.0	0.0014119036549832	0.0004254934021809	Flavivirus	West Nile virus	KX547284	past	0.0	0.0
KX547285	Flaviviridae	GenBank	0.0	0.0005204610447118	0.0026862990533456	0.0	0.0013611680763058	0.0003726745591483	Flavivirus	West Nile virus	KX547285	past	0.0	0.0
KX547286	Flaviviridae	GenBank	0.0	0.0006101886432334	0.0036103986393183	0.0	0.0014156632932162	0.0025481363950529	Flavivirus	West Nile virus	KX547286	past	0.0	0.0
KX547287	Flaviviridae	GenBank	0.0	0.0004975475426468	0.0026774559627546	0.0	0.0013277262820169	0.000621387730589	Flavivirus	West Nile virus	KX547287	past	0.0	0.0
KX547288	Flaviviridae	GenBank	0.0	0.0005154025905561	0.0026823881361092	0.0	0.001355453931759	0.0005662556603055	Flavivirus	Orthoflavivirus nilense	KX547288	past	0.0	0.0
KX547289	Flaviviridae	GenBank	0.0	0.0005026385526942	0.0029043730613667	0.0	0.00143678448986	0.0006489058816077	Flavivirus	West Nile virus	KX547289	past	0.0	0.0
KX547290	Flaviviridae	GenBank	0.0	0.00052784827638	0.0026869527294387	0.0	0.0013843548882124	0.0005233334010699	Flavivirus	West Nile virus	KX547290	past	0.0	0.0
KX547291	Flaviviridae	GenBank	0.0	0.0005492248475029	0.0030812198244749	0.0	0.0013425919311229	0.0012780507368733	Flavivirus	West Nile virus	KX547291	past	0.0	0.0
KX547292	Flaviviridae	GenBank	0.0	0.0005480974932863	0.002683047650566	0.0	0.001355018572297	0.0005419143361359	Flavivirus	West Nile virus	KX547292	past	0.0	0.0
KX547293	Flaviviridae	GenBank	0.0	0.0006891718444104	0.0026771615876621	0.0	0.0013717245689571	0.0008534530257747	Flavivirus	West Nile virus	KX547293	past	0.0	0.0
KX547294	Flaviviridae	GenBank	0.0	0.0005412908954725	0.0026919886464426	0.0	0.0013784749899059	0.0005456441114074	Flavivirus	West Nile virus	KX547294	past	0.0	0.0
KX547295	Flaviviridae	GenBank	0.0	0.0005684301615347	0.0033152148988487	0.0	0.0013847712909282	0.0035780524386791	Flavivirus	Orthoflavivirus nilense	KX547295	past	0.0	0.0
KX547296	Flaviviridae	GenBank	0.0	0.0005003369422961	0.0026717354830484	0.0	0.0013310704664543	0.0005768730597628	Flavivirus	West Nile virus	KX547296	past	0.0	0.0
KX547297	Flaviviridae	GenBank	0.0	0.0005739328690376	0.0026992159749402	0.0	0.0013993649762448	0.0007559001797926	Flavivirus	Orthoflavivirus nilense	KX547297	past	0.0	0.0
KX547298	Flaviviridae	GenBank	0.0	0.0005320471492416	0.0026775050453495	0.0	0.0013707281972909	0.000692435773526	Flavivirus	West Nile virus	KX547298	past	0.0	0.0
KX547299	Flaviviridae	GenBank	0.0	0.0004957595651936	0.0026796501140694	0.0	0.0013347399572646	0.0003255991436889	Flavivirus	West Nile virus	KX547299	past	0.0	0.0
KX547300	Flaviviridae	GenBank	0.0	0.0005409447710621	0.0027069362126788	0.0	0.0013438754777294	0.0025109542603604	Flavivirus	West Nile virus	KX547300	past	0.0	0.0
KX547301	Flaviviridae	GenBank	0.0	0.0005184533972994	0.0026742466048575	0.0	0.0013619615455417	0.0009531989209789	Flavivirus	West Nile virus	KX547301	past	0.0	0.0
KX547302	Flaviviridae	GenBank	0.0	0.0004917774195471	0.002662154599526	0.0	0.0013352757290027	0.0004679542750454	Flavivirus	West Nile virus	KX547302	past	0.0	0.0
KX547303	Flaviviridae	GenBank	0.0	0.0005129383188072	0.0026722040641944	0.0	0.0013534596655517	0.0005582035997576	Flavivirus	Orthoflavivirus nilense	KX547303	past	0.0	0.0
KX547304	Flaviviridae	GenBank	0.0	0.0005096657462059	0.0026654723387341	0.2	0.001336803759968	0.0005735918970639	Flavivirus	West Nile virus	KX547304	past	0.0	0.0
KX547305	Flaviviridae	GenBank	0.0	0.0004881676096099	0.0034045658120344	0.0	0.0013536701728806	0.0003519443294134	Flavivirus	Orthoflavivirus nilense	KX547305	past	0.0	0.0
KX547306	Flaviviridae	GenBank	0.0	0.0006023404763508	0.0026669800809454	0.0	0.0013734134236285	0.0009800759481731	Flavivirus	West Nile virus	KX547306	past	0.0	0.0
KX547307	Flaviviridae	GenBank	0.0	0.0005161126997378	0.0027223312239119	0.0	0.0014830416604486	0.000423290952749	Flavivirus	West Nile virus	KX547307	past	0.0	0.0
KX547308	Flaviviridae	GenBank	0.0	0.0005038210017309	0.0026672367659007	0.0	0.0013496839498213	0.0005246306307162	Flavivirus	West Nile virus	KX547308	past	0.0	0.0
KX547309	Flaviviridae	GenBank	0.0	0.0005429917245935	0.0027965623005509	0.0	0.0014339661006382	0.000566486357311	Flavivirus	West Nile virus	KX547309	past	0.0	0.0
KX547310	Flaviviridae	GenBank	0.0	0.0005101325145386	0.0026752779281936	0.0	0.0013385543743213	0.0003721564016813	Flavivirus	West Nile virus	KX547310	past	0.0	0.0
KX547311	Flaviviridae	GenBank	0.0	0.0005085877802589	0.0026621164992278	0.0	0.0013444032750179	0.0007042892830213	Flavivirus	Orthoflavivirus nilense	KX547311	past	0.0	0.0
KX547312	Flaviviridae	GenBank	0.0	0.0005132499012434	0.0026818282122528	0.0	0.0013353411571209	0.0006306454521836	Flavivirus	West Nile virus	KX547312	past	0.0	0.0
KX547313	Flaviviridae	GenBank	0.0	0.0005299246928442	0.0026909605962722	0.0	0.0013437530318231	0.0003214115037917	Flavivirus	West Nile virus	KX547313	past	0.0	0.0
KX547314	Flaviviridae	GenBank	0.0	0.0004939652281728	0.0026891828124779	0.0	0.0013373608330026	0.0004476037631684	Flavivirus	Orthoflavivirus nilense	KX547314	past	0.0	0.0
KX547315	Flaviviridae	GenBank	0.0	0.0006837035537945	0.002725449306782	0.0	0.001403606169164	0.0007408553305139	Flavivirus	West Nile virus	KX547315	past	0.0	0.0
KX547316	Flaviviridae	GenBank	0.0	0.0005221028368819	0.0026898617994278	0.0	0.0013405040900093	0.0004409559394116	Flavivirus	West Nile virus	KX547316	past	0.0	0.0
KX547317	Flaviviridae	GenBank	0.0	0.000504102233779	0.0026754904443636	0.0	0.0013415579667834	0.000595899734726	Flavivirus	Orthoflavivirus nilense	KX547317	past	0.0	0.0
KX547318	Flaviviridae	GenBank	0.0	0.0005463273357955	0.0033904250919667	0.0	0.0013523664079108	0.0008862941356709	Flavivirus	West Nile virus	KX547318	past	0.0	0.0
KX547319	Flaviviridae	GenBank	0.0	0.0005206033585086	0.0026804831739904	0.0	0.0013307661013027	0.0003782068294821	Flavivirus	West Nile virus	KX547319	past	0.0	0.0
KX547320	Flaviviridae	GenBank	0.0	0.000569828857108	0.0028453154508349	0.0	0.0013711971926589	0.000588032051055	Flavivirus	Orthoflavivirus nilense	KX547320	past	0.0	0.0
KX547321	Flaviviridae	GenBank	0.0	0.0005268683257887	0.0026794779398695	0.0	0.0013402966351984	0.0005652854852086	Flavivirus	West Nile virus	KX547321	past	0.0	0.0
KX547322	Flaviviridae	GenBank	0.0	0.000519259519341	0.002676150650544	0.0	0.0013580770572907	0.0010255443915957	Flavivirus	West Nile virus	KX547322	past	0.0	0.0
KX547323	Flaviviridae	GenBank	0.0	0.00052795074606	0.0030885702811268	0.0	0.0013666467058883	0.0023638384009245	Flavivirus	West Nile virus	KX547323	past	0.0	0.0
KX547324	Flaviviridae	GenBank	0.0	0.0005412961858552	0.0031053523876877	0.0	0.0014022382214492	0.002427563543897	Flavivirus	West Nile virus	KX547324	past	0.0	0.0
KX547325	Flaviviridae	GenBank	0.0	0.0005736371279263	0.0032188030904657	0.0	0.0014772231103094	0.0006102484723669	Flavivirus	West Nile virus	KX547325	past	0.0	0.0
KX547326	Flaviviridae	GenBank	0.0	0.0005020604668209	0.0026923630435322	0.0	0.0013524637094612	0.0010394552122306	Flavivirus	West Nile virus	KX547326	past	0.0	0.0
KX547327	Flaviviridae	GenBank	0.0	0.0004935173390888	0.0027264892394372	0.0	0.0013313818815012	0.0003655907840947	Flavivirus	West Nile virus	KX547327	past	0.0	0.0
KX547328	Flaviviridae	GenBank	0.0	0.0006275521976677	0.0026805326870512	0.0	0.0015619173388776	0.0009318479433931	Flavivirus	West Nile virus	KX547328	past	0.0	0.0
KX547329	Flaviviridae	GenBank	0.0	0.0005168548066776	0.002681998368136	0.0	0.0013500613412213	0.0003757728488198	Flavivirus	West Nile virus	KX547329	past	0.0	0.0
KX547330	Flaviviridae	GenBank	0.0	0.0005521752312677	0.0031617385508535	0.0	0.0013612161842608	0.0024875876918667	Flavivirus	West Nile virus	KX547330	past	0.0	0.0
KX547331	Flaviviridae	GenBank	0.0	0.0004960806093359	0.0026760321059047	0.0	0.0013333139074749	0.0003726317083419	Flavivirus	West Nile virus	KX547331	past	0.0	0.0
KX547332	Flaviviridae	GenBank	0.0	0.0005103644783281	0.0026668082383937	0.0	0.001348968287984	0.0004223956199347	Flavivirus	West Nile virus	KX547332	past	0.0	0.0
KX547333	Flaviviridae	GenBank	0.0	0.0006942204198885	0.0027357247227607	0.0	0.0013838949312759	0.0009200296508788	Flavivirus	West Nile virus	KX547333	past	0.0	0.0
KX547334	Flaviviridae	GenBank	0.0	0.0005427992755992	0.0031002190297057	0.0	0.0013527164119295	0.0013593496481189	Flavivirus	West Nile virus	KX547334	past	0.0	0.0
KX547335	Flaviviridae	GenBank	0.0	0.0004971123177478	0.0026696437000578	0.0	0.0013607613888547	0.000716289658776	Flavivirus	West Nile virus	KX547335	past	0.0	0.0
KX547336	Flaviviridae	GenBank	0.0	0.0005072298240837	0.0026778381393659	0.0	0.0013363292281039	0.0003421505568075	Flavivirus	West Nile virus	KX547336	past	0.0	0.0
KX547337	Flaviviridae	GenBank	0.0	0.0007129612666937	0.0027274529484837	0.0	0.0013839926213285	0.0006629865103604	Flavivirus	West Nile virus	KX547337	past	0.0	0.0
KX547338	Flaviviridae	GenBank	0.0	0.0005208592713664	0.0026850019105125	0.0	0.0014255841893447	0.0004605944297872	Flavivirus	Orthoflavivirus nilense	KX547338	past	0.0	0.0
KX547339	Flaviviridae	GenBank	0.0	0.0005516461248145	0.0026890716913459	0.0	0.0013547784819397	0.0004512880666515	Flavivirus	West Nile virus	KX547339	past	0.0	0.0
KX547340	Flaviviridae	GenBank	0.0	0.0005568059064095	0.0026735616374089	0.0	0.0013612574331873	0.00185215837555	Flavivirus	West Nile virus	KX547340	past	0.0	0.0
KX547341	Flaviviridae	GenBank	0.0	0.0005354017791623	0.0026944400810333	0.0	0.0013467537639879	0.0005474126124317	Flavivirus	West Nile virus	KX547341	past	0.0	0.0
KX547342	Flaviviridae	GenBank	0.0	0.0004982396833436	0.0026809026238097	0.0	0.0013504404856195	0.0003522128400981	Flavivirus	West Nile virus	KX547342	past	0.0	0.0
KX547343	Flaviviridae	GenBank	0.0	0.0005529264505407	0.00308830459835	0.0	0.0013616037552331	0.0018247502727899	Flavivirus	West Nile virus	KX547343	past	0.0	0.0
KX547344	Flaviviridae	GenBank	0.0	0.0005555090158236	0.0031035157654239	0.0	0.0013712197515117	0.0006887802913115	Flavivirus	West Nile virus	KX547344	past	0.0	0.0
KX547345	Flaviviridae	GenBank	0.0	0.0005229148227531	0.0026651744197425	0.0	0.001336992207947	0.0003621042627491	Flavivirus	West Nile virus	KX547345	past	0.0	0.0
KX547346	Flaviviridae	GenBank	0.0	0.0004896631086266	0.0026614482319632	0.0	0.0013335792247617	0.0004127259568485	Flavivirus	West Nile virus	KX547346	past	0.0	0.0
KX547347	Flaviviridae	GenBank	0.0	0.0005560683307627	0.0029494217813534	0.0	0.0013758715642832	0.0005490045959595	Flavivirus	West Nile virus	KX547347	past	0.0	0.0
KX547348	Flaviviridae	GenBank	0.0	0.0005650504608215	0.0026931096786134	0.0	0.0013615095089081	0.000606611476287	Flavivirus	West Nile virus	KX547348	past	0.0	0.0
KX547349	Flaviviridae	GenBank	0.0	0.0005164727029528	0.0027215621355639	0.0	0.0013552916975323	0.0003003362109393	Flavivirus	West Nile virus	KX547349	past	0.0	0.0
KX547350	Flaviviridae	GenBank	0.0	0.0005029296596973	0.0026712956849139	0.0	0.0013455198482112	0.0003994017846707	Flavivirus	West Nile virus	KX547350	past	0.0	0.0
KX547351	Flaviviridae	GenBank	0.0	0.0005615035161945	0.0027033219460484	0.0	0.001368902941765	0.0004737003741865	Flavivirus	West Nile virus	KX547351	past	0.0	0.0
KX547352	Flaviviridae	GenBank	0.0	0.0005445340488814	0.0028907980060551	0.0	0.001351989713649	0.0006149527074011	Flavivirus	West Nile virus	KX547352	past	0.0	0.0
KX547353	Flaviviridae	GenBank	0.0	0.0005084389444121	0.0026945250588036	0.0	0.0013391695453698	0.0003472031392811	Flavivirus	West Nile virus	KX547353	past	0.0	0.0
KX547354	Flaviviridae	GenBank	0.0	0.0005081705930933	0.0026795202649609	0.0	0.001348051243884	0.000439048448934	Flavivirus	West Nile virus	KX547354	past	0.0	0.0
KX547355	Flaviviridae	GenBank	0.0	0.0005406035894804	0.0026729887535492	0.0	0.001402607068506	0.0004921267143071	Flavivirus	West Nile virus	KX547355	past	0.0	0.0
KX547356	Flaviviridae	GenBank	0.0	0.0005622888545689	0.0028699958076982	0.0	0.0013706914465982	0.000882587898668	Flavivirus	West Nile virus	KX547356	past	0.0	0.0
KX547357	Flaviviridae	GenBank	0.0	0.0005520479352166	0.0026685851571951	0.0	0.0013725963153139	0.0005460817394486	Flavivirus	West Nile virus	KX547357	past	0.0	0.0
KX547358	Flaviviridae	GenBank	0.0	0.0006209568332134	0.0030839650047033	0.0	0.0013550380461437	0.0007971094977983	Flavivirus	West Nile virus	KX547358	past	0.0	0.0
KX547359	Flaviviridae	GenBank	0.0	0.0004996524404664	0.0026855364084503	0.0	0.0013465618343785	0.0005852620483346	Flavivirus	Orthoflavivirus nilense	KX547359	past	0.0	0.0
KX547360	Flaviviridae	GenBank	0.0	0.0005150709748281	0.002690234241823	0.0	0.0013390596276474	0.0004969439363048	Flavivirus	West Nile virus	KX547360	past	0.0	0.0
KX547361	Flaviviridae	GenBank	0.0	0.0005570057849602	0.0032722485850045	0.0	0.0013322778679647	0.0004400172606255	Flavivirus	West Nile virus	KX547361	past	0.0	0.0
KX547362	Flaviviridae	GenBank	0.0	0.0006333706671792	0.0032372750615332	0.0	0.001476235657952	0.0009209270591963	Flavivirus	Orthoflavivirus nilense	KX547362	past	0.0	0.0
KX547363	Flaviviridae	GenBank	0.0	0.0005069073781775	0.0026684533452701	0.0	0.0013358016812437	0.0004435064041535	Flavivirus	Orthoflavivirus nilense	KX547363	past	0.0	0.0
KX547364	Flaviviridae	GenBank	0.0	0.0004967605061612	0.0026791725865413	0.0	0.0013321886491571	0.0004093061756793	Flavivirus	West Nile virus	KX547364	past	0.0	0.0
KX547365	Flaviviridae	GenBank	0.0	0.000512383473104	0.0026765721443997	0.0	0.0013449089425659	0.0005047381178155	Flavivirus	West Nile virus	KX547365	past	0.0	0.0
KX547366	Flaviviridae	GenBank	0.0	0.0005151962218934	0.0026721983842096	0.0	0.0013492664113792	0.0004581638358649	Flavivirus	West Nile virus	KX547366	past	0.0	0.0
KX547367	Flaviviridae	GenBank	0.0	0.0005275291471683	0.0026661112260203	0.0	0.0014063027622394	0.0003825966288058	Flavivirus	West Nile virus	KX547367	past	0.0	0.0
KX547368	Flaviviridae	GenBank	0.0	0.0005132689126015	0.0026871688842643	0.0	0.0013461681976264	0.000529368130592	Flavivirus	West Nile virus	KX547368	past	0.0	0.0
KX547369	Flaviviridae	GenBank	0.0	0.0005118997339809	0.0026891781098404	0.0	0.0013509099628927	0.0005399215359647	Flavivirus	West Nile virus	KX547369	past	0.0	0.0
KX547370	Flaviviridae	GenBank	0.0	0.0006358401656883	0.0032399949322584	0.0	0.0014573796652257	0.0006759548063564	Flavivirus	West Nile virus	KX547370	past	0.0	0.0
KX547371	Flaviviridae	GenBank	0.0	0.0005636947656501	0.0027147429063916	0.0	0.0013390641516009	0.0011883710209076	Flavivirus	Orthoflavivirus nilense	KX547371	past	0.0	0.0
KX547372	Flaviviridae	GenBank	0.0	0.0005171030384084	0.0029128510383131	0.0	0.0013759332941845	0.000757968721009	Flavivirus	West Nile virus	KX547372	past	0.0	0.0
KX547373	Flaviviridae	GenBank	0.0	0.0005175661612748	0.0030945740872994	0.0	0.0013590943390438	0.0011500043225532	Flavivirus	Orthoflavivirus nilense	KX547373	past	0.0	0.0
KX547374	Flaviviridae	GenBank	0.0	0.0004976384436388	0.0026688604388212	0.0	0.0013354253565329	0.0004116755889117	Flavivirus	West Nile virus	KX547374	past	0.0	0.0
KX547375	Flaviviridae	GenBank	0.0	0.0005647364352076	0.0027420776314102	0.0	0.0013471655940182	0.0008330420476704	Flavivirus	West Nile virus	KX547375	past	0.0	0.0
KX547376	Flaviviridae	GenBank	0.0	0.0005374245045586	0.0032468188748976	0.0	0.0013518694105969	0.0007388510357849	Flavivirus	West Nile virus	KX547376	past	0.0	0.0
KX547377	Flaviviridae	GenBank	0.0	0.0006093222639106	0.0028922209640704	0.0	0.0013453928336804	0.0003873806536466	Flavivirus	Orthoflavivirus nilense	KX547377	past	0.0	0.0
KX547378	Flaviviridae	GenBank	0.0	0.0005315724068401	0.0027104137928311	0.0	0.0014123618047749	0.0007240646376885	Flavivirus	Orthoflavivirus nilense	KX547378	past	0.0	0.0
KX547379	Flaviviridae	GenBank	0.0	0.0005232821436778	0.0026751445135274	0.0	0.0014015946450621	0.0004085954898072	Flavivirus	West Nile virus	KX547379	past	0.0	0.0
KX547380	Flaviviridae	GenBank	0.0	0.0005257524709693	0.0026808546796484	0.0	0.0013567559437306	0.0008943929181259	Flavivirus	West Nile virus	KX547380	past	0.0	0.0
KX547381	Flaviviridae	GenBank	0.0	0.0004930097327095	0.0026682913560571	0.0	0.0013420858831946	0.000363888649881	Flavivirus	West Nile virus	KX547381	past	0.0	0.0
KX547382	Flaviviridae	GenBank	0.0	0.0005213830457695	0.0026858604193643	0.0	0.0013516268470909	0.0003861162897009	Flavivirus	West Nile virus	KX547382	past	0.0	0.0
KX547383	Flaviviridae	GenBank	0.0	0.000502428784848	0.002671145373782	0.0	0.0013413164428933	0.0003669251298924	Flavivirus	Orthoflavivirus nilense	KX547383	past	0.0	0.0
